Category,Genres,Reviews,Size,Installs,Type,Price,Content Rating,Rating
14,105,937,35,10000,0,0,1,4.5
11,84,139545,63,10000000,0,0,1,4.3
14,0,22333,9.7,1000000,0,0,2,4.3
23,75,249,91,10000,0,0,1,4.2
27,95,117,63,1000,0,0,4,4.9
14,105,33,3.1,1000,0,0,1,1.4
11,1,16190,88,1000000,0,0,1,4
5,31,34,12,5000,0,0,1,5
14,105,11,23,500,0,0,1,4.3
3,18,38,7.2,5000,0,0,1,3.8
29,102,1186,6.4,50000,0,0,5,4.1
3,18,20,3.4,1000,0,0,1,4.2
29,102,46,6.1,1000,0,0,1,4.1
11,78,128,22,10000,0,0,1,4.3
19,65,258,6.9,50000,0,0,1,3.6
14,0,264755,91,10000000,0,0,4,4.3
11,86,2354042,72,50000000,0,0,2,4.6
30,103,6895,10,500000,0,0,1,4.4
11,48,22,2.2,100,0,0,3,5
11,48,160,8.5,5000,0,0,1,4.4
21,70,1440,12,100000,0,0,1,4.5
11,35,78,11,5000,0,0,1,4.7
24,76,3,16,500,0,0,1,5
19,65,59,1.3,10000,0,0,1,3.4
30,103,16,18,5000,0,0,1,3.1
30,103,339,10,5000,1,2.99,1,4.5
18,63,1,1.2,10,1,3.04,1,5
21,70,80,8.7,5000,0,0,2,4.3
1,12,186648,42,10000000,0,0,1,4.4
6,33,74497,5.3,5000000,0,0,1,4
19,65,54034,5.8,5000000,0,0,4,4.1
14,83,47386,96,1000000,0,0,1,3.8
29,102,498894,10,50000000,0,0,1,4.1
11,91,9149,80,1000000,0,0,1,4.3
29,102,191621,6.1,10000000,0,0,1,4.3
14,110,32849,1.5,1000000,0,0,1,4.2
24,76,251686,31,10000000,0,0,1,4.3
11,91,252006,26,5000000,0,0,1,4.4
23,75,28694,2.9,1000000,0,0,1,3.9
11,78,113183,36,5000000,0,0,1,3.5
14,83,951435,14,50000000,0,0,1,4.2
29,102,45610,0.176,10000000,0,0,1,4.1
14,83,257531,44,10000000,0,0,2,4.1
11,91,198480,82,5000000,0,0,1,4.7
14,14,375996,3.3,10000000,0,0,1,4.5
14,105,152102,18,10000000,0,0,4,3.3
11,98,17108,8.3,100000,0,0,1,4.2
11,98,1764,8.3,10000,1,3.99,2,4.6
4,20,24,8,1000,0,0,1,4.3
24,76,194,1.5,10000,0,0,1,4.3
28,96,1,3.6,100,0,0,1,4
29,102,3408,15,50000,0,0,1,4.7
18,63,8,6.7,1000,0,0,1,5
22,71,1,27,10,0,0,1,5
25,77,17,76,100,0,0,1,4.9
19,65,11100,15,500000,0,0,1,4.3
29,102,2,3.3,100,1,3.99,1,4.5
29,102,1648,36,500000,0,0,1,4.1
3,18,18,5.7,1000,0,0,1,4.3
26,90,668,1.1,100000,0,0,1,3.7
26,90,470,4.1,10000,1,2.99,1,4.2
26,90,38,1.1,10000,0,0,1,3.6
4,20,5,6.8,50,1,8.99,1,3.6
29,102,14,28,1000,0,0,1,2.1
26,90,10318,32,1000000,0,0,1,4.7
31,106,39,12,10000,0,0,1,3.2
29,102,19,22,1000,1,4.99,1,3
14,14,59,1.4,1000,0,0,1,4.3
26,90,4,1.2,1000,0,0,1,3
11,91,10,20,100,1,12.99,1,4.3
11,48,53301,7.6,10000000,0,0,1,3.9
31,106,12,2.9,500,0,0,1,3.3
31,106,486,2.5,10000,0,0,1,4
4,20,3,11,10,1,2.49,1,3.7
29,102,27,34,1000,0,0,1,2.8
14,6,10786,21,1000000,0,0,1,4.4
29,102,1,4.5,500,0,0,1,5
30,103,58,22,10000,0,0,1,3.9
25,77,43,0.034,1000,0,0,1,4.2
15,58,6,14,100,0,0,1,4.8
26,90,7006,12,500000,0,0,1,4
26,90,2,1.3,100,0,0,1,3
25,77,8,3.1,100,0,0,1,4.5
30,103,122,11,10000,0,0,1,2.6
12,56,4,5.9,100,0,0,1,5
26,90,1,1.1,10,0,0,1,5
29,102,543,26,10000,0,0,1,4.1
21,70,53,5.9,10000,0,0,4,4.5
21,70,3,5.7,100,0,0,1,5
26,90,104068,37,5000000,0,0,4,4.5
14,0,3941129,77,50000000,0,0,4,4.4
14,0,314774,43,5000000,0,0,4,4.3
14,23,1878,20,100000,0,0,4,4.2
11,48,4,8,1000,0,0,1,3
11,98,78142,17,5000000,0,0,1,4.1
14,0,326042,10,10000000,0,0,4,4.2
11,98,35172,34,1000000,0,0,4,4.2
11,86,28633,81,1000000,0,0,2,4
11,98,3527,35,100000,0,0,4,4.1
14,83,151,100,10000,0,0,1,3.6
11,91,1130,48,50000,0,0,4,4.3
11,48,1,59,100,0,0,1,5
27,95,6450,14,500000,0,0,3,3.9
11,98,29387,16,1000000,0,0,1,4.1
11,98,168,24,10000,0,0,1,3.8
18,63,6,2.3,1000,0,0,1,5
14,0,38767,4.1,5000000,0,0,2,3.7
11,86,5623,28,100000,0,0,2,4.3
11,86,10440,27,500000,0,0,4,4.2
11,91,157997,27,10000000,0,0,1,4.3
21,70,81,6.7,10000,0,0,3,2.5
28,96,83545,23,5000000,0,0,1,4.3
28,96,34062,85,1000000,0,0,1,4.3
11,98,1484,41,100000,0,0,1,4.2
14,0,152395,14,10000000,0,0,2,4.6
11,86,3715,94,100000,0,0,1,4
11,91,975,45,100000,0,0,1,2.9
14,23,396090,26,10000000,0,0,4,4.5
23,75,23,5.9,1000,0,0,1,3.8
14,21,466495,52,10000000,0,0,4,4.7
14,6,41683,63,1000000,0,0,1,3.9
11,86,96658,26,1000000,0,0,2,4.5
11,48,303394,53,10000000,0,0,3,4.4
15,58,39068,4,500000,0,0,1,4.8
28,96,3909032,51,100000000,0,0,1,4.2
14,0,6026,39,100000,0,0,4,4.5
24,76,41331,5,5000000,0,0,1,4.5
24,76,28107,5.7,500000,1,2.99,1,4.6
11,30,217736,87,10000000,0,0,1,4.1
29,102,1648515,7.1,100000000,0,0,1,4.3
14,6,55952,61,1000000,0,0,2,4.7
26,90,609186,30,10000000,0,0,1,4.2
14,0,771001,52,50000000,0,0,2,4.3
14,0,617732,44,10000000,0,0,2,4.5
31,106,332623,4.6,10000000,0,0,1,4.8
14,6,371318,90,10000000,0,0,2,4.5
31,106,696665,91,10000000,0,0,1,4.7
11,91,860078,30,10000000,0,0,1,4.4
11,91,5997,20,1000000,0,0,1,4.1
11,48,796,28,100000,0,0,1,4.3
29,102,2013,16,100000,0,0,1,4.2
29,102,2925,16,100000,0,0,1,4.2
11,48,21095,7.9,1000000,0,0,1,3.6
11,35,21,57,1000,0,0,1,2.8
11,35,30,16,1000,0,0,1,3.9
11,35,10,25,1000,0,0,1,3.8
14,105,1628,34,50000,0,0,1,4.4
11,19,42,29,1000,0,0,1,3.7
3,18,68,87,5000,0,0,1,2.7
14,6,66,38,10000,0,0,1,3.8
11,35,429,18,10000,0,0,1,3.2
28,96,255,19,100000,0,0,1,3.9
30,103,9,70,1000,0,0,1,2.3
28,96,556,3.3,10000,0,0,1,4.1
28,96,1387,14,50000,0,0,1,4.3
11,35,192,66,10000,0,0,1,3.1
28,96,315,4.3,1000,1,2.99,1,4.6
11,35,681,48,100000,0,0,1,4.1
4,20,9,31,500,0,0,1,4.4
25,77,6752,3.3,1000000,0,0,1,3.2
11,35,663,25,50000,0,0,1,4.5
27,95,2111,11,100000,0,0,3,3.7
11,35,708,33,50000,0,0,1,4.4
18,63,532,6.4,10000,0,0,1,4.5
11,48,2,3.9,100,0,0,1,5
11,35,5,1.5,10,0,0,1,4.8
11,35,124,23,10000,0,0,1,4.6
6,33,1,2.4,10,0,0,1,4
11,53,19388,35,1000000,0,0,1,4.1
19,65,204,11,10000,0,0,1,4.1
27,95,65,7.1,500,0,0,4,4.8
27,95,3,5.3,100,0,0,4,4.3
12,56,851,30,100000,0,0,1,2.8
29,102,6505,2,50000,1,2.99,1,4.7
29,102,91186,6.3,5000000,0,0,1,4.2
29,102,120494,2.3,10000000,0,0,1,3.8
25,77,637,7.2,100000,0,0,1,3.8
29,102,79132,2.2,10000000,0,0,1,3.8
11,48,39682,6.2,1000000,0,0,1,4
29,102,18478,1.7,1000000,0,0,1,4
11,48,12,10,1000,0,0,3,4.6
29,102,32879,3.2,5000000,0,0,1,4
12,56,85,30,10000,0,0,1,4.3
11,48,23,11,5000,0,0,1,4.3
29,102,34612,2.4,5000000,0,0,1,3.9
25,77,2,1.7,10,1,0.99,1,5
29,102,593,3.3,100000,0,0,1,4
31,106,253207,13,10000000,0,0,1,4.1
29,102,23348,3.2,5000000,0,0,1,3.9
25,77,133,7.9,10000,0,0,1,4.2
24,76,46242,5.2,1000000,0,0,1,4.3
27,95,40467,22,1000000,0,0,1,4.5
29,102,16192,1.6,1000000,0,0,1,4.4
29,102,802,9.4,50000,0,0,1,4.1
28,96,177,1.1,10000,0,0,1,4.5
31,106,148715,3.3,10000000,0,0,1,4.6
31,106,24565,5.5,1000000,0,0,1,4.1
25,77,1322,4.2,100000,0,0,1,3.9
29,102,59632,10,1000000,0,0,1,4.7
29,102,8780,5,1000000,0,0,1,3.9
31,106,38607,2.9,1000000,0,0,1,4.3
27,95,90,30,10000,0,0,3,2.9
3,18,283,5.4,10000,0,0,2,4.4
27,95,55,3.7,5000,0,0,4,3.7
6,33,25,2.9,5000,0,0,1,4.4
11,86,942,3,100000,0,0,1,4.1
29,102,11,11,1000,0,0,1,2.8
20,66,18,3,1000,0,0,1,4.9
27,95,44,6.3,1000,0,0,4,3.4
29,102,54,20,5000,0,0,1,2.8
14,21,450,97,10000,0,0,1,2.5
23,75,51,0.259,1000,0,0,1,4.7
3,18,50,4.9,1000,1,1.99,1,3.1
29,102,11,36,1000,0,0,1,3.2
19,65,15,0.164,5000,0,0,1,4.3
29,102,27,3,1000,0,0,1,3.9
29,102,7,16,1000,0,0,1,3.6
27,95,6,0.458,100,0,0,1,3.2
6,33,11,5.2,1000,0,0,1,3.5
28,96,64,5.7,5000,0,0,1,3.3
20,66,32,8.5,5000,0,0,1,2.4
27,95,5985,5.9,500000,0,0,1,4.4
11,86,5,0.629,50,1,0.99,1,2.8
11,35,3,1.7,500,0,0,1,5
28,96,426,21,5000,1,1.99,1,4.4
11,35,3,4,100,0,0,1,5
21,70,78,17,10000,0,0,1,3.3
21,70,61,4.1,10000,0,0,1,2.9
21,70,56,0.028,1000,0,0,2,4.1
21,70,18,1.8,100,0,0,1,4.6
21,70,160,32,50000,0,0,2,2.2
23,75,505,0.288,10000,1,1.99,1,4.3
27,95,20,4.2,10,0,0,4,5
21,70,2055,17,100000,0,0,1,2.5
21,70,29,37,5000,0,0,2,3
21,70,794,15,100000,0,0,1,3.7
11,35,1,3.8,10,0,0,1,5
12,56,12,0.775,100,0,0,1,5
11,39,89,33,5000,1,4.49,1,4.1
21,70,905,4,50000,0,0,1,4.1
11,86,11872,62,100000,0,0,4,4.6
11,86,364013,27,1000000,0,0,2,4.5
11,48,707,15,100000,0,0,1,3.3
14,2,13079,30,500000,0,0,2,4.4
23,75,4856,18,50000,1,2.49,1,4.7
11,48,2910,5.3,50000,0,0,1,4.7
11,39,3745,31,1000000,0,0,1,4
14,21,2032,50,50000,0,0,4,4.5
25,77,596,22,50000,0,0,1,4.3
11,48,166,2.6,10000,0,0,1,4.6
11,86,456474,86,5000000,0,0,4,4.7
14,0,267395,71,5000000,0,0,2,4.4
11,86,45359,32,1000000,0,0,2,4
25,77,25427,9.2,1000000,0,0,1,4.2
25,77,14432,16,1000000,0,0,1,4.1
25,77,253155,3.5,5000000,0,0,1,4.7
11,98,1073,5.9,100000,0,0,1,3.1
14,83,154108,78,5000000,0,0,1,4
25,77,72161,4.9,1000000,0,0,1,4.4
3,18,43088,3,1000000,0,0,4,4.4
25,77,6320,6.3,100000,0,0,1,4.6
25,77,14089,8.4,500000,0,0,1,4.6
25,77,26452,4,1000000,0,0,1,4.3
25,77,6120,1.9,100000,0,0,1,4.3
25,77,7801,0.201,1000000,0,0,1,3.9
25,77,57449,5,1000000,0,0,1,4.5
25,77,7566,4,500000,0,0,1,4.7
25,77,4649,30,100000,0,0,1,4.3
18,63,10484,9,1000000,0,0,1,4.6
25,77,2537,8.5,500000,0,0,1,4.2
25,77,86172,13,1000000,0,0,1,4.2
25,77,661,3.4,100000,0,0,1,4.1
25,77,7969,20,100000,0,0,1,4.6
25,77,688,4.4,50000,0,0,1,4.4
11,24,56664,8.3,1000000,0,0,1,3.7
20,66,2295,19,100000,0,0,1,4.4
14,110,1290,6.4,100000,0,0,1,3.9
29,102,15618,2.4,1000000,0,0,1,4.3
25,77,11402,5.3,1000000,0,0,1,4.3
11,48,1007,5.2,100000,0,0,1,4.5
14,6,8193,41,500000,0,0,1,4.5
28,96,97,1.9,10000,0,0,1,4.5
14,6,1115,39,100000,0,0,1,4.7
11,48,1853,5.8,500000,0,0,1,4.3
23,75,1623,11,1000000,0,0,3,4.4
27,95,787,6.9,100000,0,0,1,4.5
24,76,18,15,5000,0,0,4,4.3
11,48,1922,4.7,500000,0,0,1,4.3
0,9,175,8.2,50000,0,0,1,4.2
24,76,784,18,100000,0,0,1,4.2
29,102,1283,4.4,100000,0,0,1,4.3
24,76,67,15,10000,0,0,1,4.2
23,75,10786,9.4,500000,0,0,3,4.7
11,48,623,3,100000,0,0,1,4.1
27,95,39,12,5000,0,0,1,4.3
23,75,293,3.4,100000,0,0,1,4.1
24,76,4813,5.1,100000,0,0,1,3.8
24,76,12,2,1000,0,0,4,4.5
11,48,3003,3.2,1000000,0,0,1,4.1
27,95,48,11,5000,0,0,1,4.3
24,76,16,14,1000,0,0,4,4.5
24,76,88,7.7,10000,0,0,1,4.1
23,75,49,12,10000,0,0,4,4.4
11,48,694,3.8,100000,0,0,1,4.3
11,48,634,8.1,100000,0,0,4,4.4
11,48,131,5.4,50000,0,0,1,4.3
27,95,56,10,5000,0,0,1,4.1
24,76,666,8.7,100000,0,0,1,4.6
18,63,25,3.8,10000,0,0,4,4.7
27,95,93,5.6,10000,0,0,4,4.2
18,63,121,3.8,10000,0,0,3,3.7
27,95,38,4.1,5000,0,0,1,4.7
27,95,39,11,5000,0,0,1,4.4
11,48,19,5.7,1000,0,0,1,4.7
11,48,91,3.8,10000,0,0,1,4.2
27,95,12111,9.1,500000,0,0,1,4.6
11,48,132,2.5,5000,0,0,1,4.5
11,48,38,6.7,1000,0,0,1,4.8
24,76,42,11,5000,0,0,1,3.7
0,9,132,7.7,10000,0,0,1,4.3
24,76,302,7,50000,0,0,1,4.2
13,57,336,13,100000,0,0,1,4.1
4,20,41,20,10000,0,0,1,2.3
14,2,8432,59,500000,0,0,2,4.3
13,57,42,3.9,100,0,0,4,4.6
11,86,7812,27,50000,1,19.99,2,4.5
4,20,3,16,1000,0,0,1,4
11,86,1661,63,10000,1,9.99,1,4.2
24,76,617,12,10000,1,1.99,1,4.6
11,86,9659,30,100000,1,2.99,1,4.2
11,86,2576,44,10000,1,4.99,1,4.5
11,86,3358,17,100000,1,14.99,1,4.4
4,20,3,6.3,500,0,0,1,4
19,65,1911,20,100000,0,0,1,2.8
18,63,28140,16,1000000,0,0,1,3.8
24,76,5485,13,1000000,0,0,1,4.1
11,86,11250,6.3,100000,1,9.99,2,3.8
4,20,15,2.7,10000,0,0,1,3.4
13,57,5093,56,500000,0,0,1,4.5
11,86,8450,1.1,100000,1,13.99,1,4.3
13,57,194,26,100000,0,0,1,3.1
11,86,13492,56,100000,0,0,4,4.6
26,90,272,0.785,100000,0,0,1,3.3
14,0,2362,25,100000,0,0,1,3.9
14,2,139432,4.7,10000000,0,0,1,4.2
11,48,707,6,10000,0,0,1,4.9
18,63,1638,4.9,100000,0,0,1,3.9
14,0,58575,96,1000000,0,0,4,4.6
28,96,32881,76,1000000,0,0,1,4.4
6,33,6,4.2,1000,0,0,1,4
13,57,441,24,100000,0,0,1,4.2
25,77,84,23,1000,1,4.29,3,4.6
14,83,475369,13,50000000,0,0,1,4.4
14,83,358633,19,10000000,0,0,1,4.6
29,102,23347,7.6,5000000,0,0,1,3.7
11,91,1626,96,100000,0,0,2,4.1
11,24,14432,35,500000,0,0,1,4.2
14,83,14253,81,1000000,0,0,1,4.5
14,83,15829,95,1000000,0,0,1,4.6
29,102,101738,10,1000000,0,0,1,4.5
29,102,372553,21,10000000,0,0,1,4.4
31,106,6716,4.7,500000,0,0,3,3.3
11,91,3345,27,1000000,0,0,1,4.2
11,30,200450,25,10000000,0,0,1,4.2
14,6,42182,3.4,1000000,0,0,1,4
15,58,87,33,10000,0,0,1,4
14,14,2700,5.7,500000,0,0,1,4
11,78,2310,3.1,500000,0,0,1,3.5
11,78,3847,4.3,1000000,0,0,1,3.9
14,14,85317,4.5,5000000,0,0,1,3.9
11,41,265,46,10000,1,2.99,1,4.1
11,78,54,33,500,1,2.99,1,4.4
11,38,1013,58,50000,1,2.99,1,4.2
11,30,2311,9.3,100000,1,1.99,1,4.4
11,78,2419,6.2,100000,0,0,1,4.3
14,14,97209,6.7,1000000,0,0,1,4.1
11,91,4518,41,1000000,0,0,1,4
14,67,146,6,10000,0,0,3,4.3
11,24,3580,60,100000,0,0,1,4.5
14,2,18,31,100,1,4.99,3,4.6
11,24,11748,36,1000000,0,0,4,3.7
25,77,1205,4.3,100000,0,0,1,3.8
11,48,267,1.5,10000,0,0,1,3.4
14,83,183,68,10000,0,0,1,4.3
15,58,76,1.2,1000,1,4.99,1,3.8
11,19,429,12,10000,1,3.99,1,4.7
29,102,138872,22,10000000,0,0,1,4.4
11,41,1091,45,50000,1,2.99,1,4.4
11,47,11788,62,1000000,0,0,1,4.1
11,89,23022,80,1000000,0,0,1,4.4
3,18,22,34,1000,0,0,1,4
11,78,1985,3.5,500000,0,0,1,3.9
11,47,3725,67,100000,1,2.99,1,4.3
11,47,1357,58,50000,1,2.99,1,4.2
14,14,19291,5.1,1000000,0,0,1,3.3
11,35,68,5.5,5000,0,0,1,4
14,0,87766,12,1000000,1,4.99,1,4.6
14,6,14002,19,1000000,0,0,1,4.1
14,6,22896,19,1000000,0,0,1,4.1
14,6,107778,8.8,10000000,0,0,1,3.4
14,6,2218,11,500000,0,0,1,3.4
25,77,10676,12,1000000,0,0,1,4.1
29,102,2596,32,500000,0,0,1,4
29,102,71852,22,5000000,0,0,1,3.4
29,102,4908,38,500000,0,0,1,3.2
25,77,2046,60,100000,0,0,1,3.9
25,77,3227,35,500000,0,0,1,3.6
29,102,253,15,50000,0,0,1,3.8
14,6,1576,43,50000,0,0,1,3.9
29,102,2,4.4,500,0,0,1,1
29,102,14,2.1,1000,0,0,1,4.6
11,24,15,23,100,0,0,1,4.9
29,102,5,0.636,500,0,0,1,2.6
32,109,2962,4.2,100000,0,0,1,3.9
24,76,13,7.9,1000,0,0,1,3.5
14,6,768,1.4,100000,0,0,1,3.2
29,102,35,0.916,1000,0,0,1,3.3
14,0,21423,84,1000000,0,0,1,3.8
19,65,22382,6.6,1000000,0,0,1,3.9
11,24,877576,12,10000000,0,0,1,4.6
25,77,12,14,1000,0,0,1,1.8
11,35,9,5,500,0,0,1,4.3
29,102,1417,2.9,10000,1,3.28,1,3.9
11,35,5,8.4,100,0,0,1,4.8
32,109,631,3,100000,0,0,1,3.7
24,76,1,2.6,10,1,4.99,1,4
29,102,22032,3.7,1000000,0,0,1,4.1
28,96,162933,100,5000000,0,0,1,4.6
29,102,127,5.8,10000,0,0,1,4
12,56,4,4.5,1000,0,0,1,4.8
25,77,9,3.1,500,0,0,1,4
11,86,2,22,50,1,2.99,1,3.5
4,20,2,49,500,0,0,1,3
11,35,477,1.6,10000,0,0,1,4.6
29,102,39,8.9,1000,0,0,1,1.6
11,91,110,22,5000,0,0,1,3.8
29,102,10,23,500,0,0,1,1.7
11,98,190086,94,1000000,1,2.99,1,4.6
11,48,3,6.3,500,0,0,1,5
6,33,8,1.1,1000,0,0,1,4.6
28,96,63779,95,1000000,0,0,1,4.4
28,96,1312936,21,10000000,0,0,1,4.5
11,48,25,9.5,1000,0,0,1,3.8
1,12,4,24,100,0,0,1,4
28,96,10,1.5,1000,0,0,1,4.1
26,90,1,7.9,10,0,0,1,5
15,58,18,13,100,0,0,1,5
29,102,1,24,50,0,0,1,1
14,83,137338,51,5000000,0,0,1,4.6
15,58,44,49,1000,0,0,1,2.4
26,90,18,0.994,1000,0,0,1,4.5
28,96,199739,66,10000000,0,0,1,4.4
18,63,206,32,1000,1,4.99,1,4.3
0,9,1,2.9,100,0,0,1,5
28,96,6231,8.9,100000,0,0,1,4.1
14,83,499,47,10000,1,3.99,1,3.8
23,75,168,2.1,50000,0,0,4,3.9
21,70,124,12,10000,0,0,1,3.1
29,102,24985,7.8,500000,0,0,1,4.7
18,63,7578,25,1000000,0,0,1,3.5
29,102,13479633,14,100000000,0,0,1,4.5
29,102,436615,10,10000000,0,0,1,4.6
29,102,465831,8.9,10000000,0,0,1,4.5
23,75,67707,4.8,1000000,0,0,1,4.5
29,102,4847,3.2,100000,0,0,1,4.4
29,102,20941,2,1000000,0,0,1,4.2
6,33,93930,14,5000000,0,0,1,4.6
29,102,5174,4.7,100000,0,0,1,4.5
11,48,935,22,50000,0,0,4,3.8
29,102,19234,14,500000,0,0,1,4.3
24,76,7605,4.3,500000,0,0,1,4.6
29,102,12993,5.2,1000000,0,0,1,3.6
23,75,868,0.309,50000,0,0,1,4.2
32,109,14051,8.7,100000,1,3.99,1,4.7
23,75,1419,0.485,50000,0,0,1,4.3
24,76,4595,2.5,100000,0,0,1,4.7
11,35,3390,9.2,100000,0,0,1,4.8
28,96,500,39,50000,0,0,1,3.1
14,0,23599,96,100000,0,0,4,4.5
3,18,313,6.9,50000,0,0,1,4.5
3,18,314,9.8,50000,0,0,1,4.5
25,77,101163,6.2,5000000,0,0,1,4.7
11,35,321,0.914,100000,0,0,1,4.1
11,48,265,8.2,50000,0,0,1,4.4
25,77,1048766,13,10000000,0,0,1,4.6
3,18,116,48,5000,1,4.6,1,3.4
31,106,5692,31,1000000,0,0,1,3.6
31,106,321,1.3,50000,0,0,1,3.7
18,63,86,29,10000,0,0,1,2.1
24,76,16,17,1000,0,0,1,2
1,12,12,19,5000,0,0,1,3.5
11,48,158,2.6,10000,0,0,1,4.3
29,102,99,71,10000,0,0,1,2.4
11,48,97,2.6,10000,0,0,1,4.5
29,102,29,14,1000,0,0,1,2.8
3,18,92,5.1,10000,0,0,1,4.5
16,61,5,13,1000,0,0,1,2.8
3,18,314,2.6,50000,0,0,1,3.9
29,102,67,65,10000,0,0,1,3.2
24,76,6827,8.7,1000000,0,0,1,3.1
28,96,551,0.903,100000,0,0,1,2.4
19,65,10,25,100,0,0,1,4.6
31,106,23,4,5000,0,0,1,2.9
24,76,223,1.7,50000,0,0,1,4
29,102,770,2.4,10000,1,4.99,1,3.7
24,76,3,8.5,100,0,0,1,2.3
24,76,118,26,50000,0,0,1,2.9
30,103,41,2,10000,0,0,1,4.6
11,48,21,2.5,1000,0,0,1,4.3
11,35,1,18,100,0,0,1,5
24,76,382,2.9,100000,0,0,1,4.2
11,48,13,1.3,1000,0,0,1,4.6
11,35,8,1.7,1000,0,0,1,4.5
27,95,6,2.7,100,0,0,1,4.2
3,18,11,0.608,1000,0,0,1,4.8
31,106,81,22,10000,0,0,1,3.5
11,48,166,4.2,5000,0,0,1,4.6
31,106,3484,41,500000,0,0,1,3.5
31,106,1522,65,100000,0,0,1,3.6
18,63,5,15,100,0,0,1,5
24,76,2,9.3,100,0,0,1,3
24,76,66,8.9,10000,0,0,1,2.9
31,106,20,24,5000,0,0,1,3.7
30,103,14,4,1000,0,0,1,4.6
14,6,3816,31,100000,0,0,4,4.2
29,102,427,9.5,100000,0,0,1,3.2
24,76,1283,8.2,100000,0,0,1,2.5
21,70,17671,17,1000000,0,0,2,4.4
11,35,902,1.8,100000,0,0,1,4.3
4,20,44,30,10000,0,0,1,4
21,70,322,31,10000,0,0,1,4.5
29,102,843,8.5,100000,0,0,1,3.4
21,70,25,6.3,1000,0,0,1,4.3
6,33,21186,10,1000000,0,0,1,4.3
21,70,386,6,50000,0,0,1,4.3
11,46,25,79,5000,0,0,1,4
21,70,9,6.3,1000,0,0,1,4.9
4,20,102,2.4,10000,0,0,1,3.4
11,35,38,5,1000,0,0,1,4.9
29,102,56,2,1000,1,0.99,1,4.3
21,70,11,4.4,1000,0,0,1,4.7
11,35,18298,8,500000,0,0,1,4.8
10,55,9,39,1000,0,0,1,4.3
4,20,6,3.5,500,0,0,1,4
31,106,197,9.8,10000,0,0,1,3.5
4,20,6,15,100,0,0,1,5
21,70,10,6.3,1000,0,0,1,4.7
29,102,37,2.2,5000,0,0,1,4.2
21,70,3375,4.2,100000,0,0,1,4.4
29,102,155,16,10000,0,0,1,4.2
29,102,9,1.5,100,0,0,1,5
23,75,13,0.5,100,1,1.49,1,5
4,20,9,3.4,1000,0,0,1,2
30,103,35,13,10000,0,0,1,3.7
29,102,65,0.054,5000,0,0,1,3.9
21,70,171,4.8,10000,0,0,1,4.5
26,90,6697,11,500000,0,0,1,3.1
12,56,6156,6.6,500000,0,0,1,4.5
14,0,416,16,10000,1,2.99,4,4.7
28,96,552,1.6,5000,1,1,1,4.4
11,86,5964,48,500000,0,0,4,3.8
11,78,3195,4.6,100000,1,0.99,1,4.2
6,33,115,2.8,5000,0,0,1,4.5
18,63,22,23,1000,0,0,1,4.5
11,78,281,26,5000,0,0,1,4.6
28,96,15068,2.5,1000000,0,0,1,4.2
29,102,46,24,1000,0,0,1,4.5
11,24,449,56,10000,0,0,4,4.2
11,24,636,4,100000,0,0,1,4.2
29,102,27,2.5,1000,0,0,1,4.1
11,91,1894,40,100000,0,0,3,4.3
11,78,7,73,10,1,0.99,1,5
11,91,67,31,10000,0,0,1,4.6
11,93,16,45,500,0,0,1,4.4
11,91,182,39,10000,0,0,1,4.5
28,96,28,48,500,1,2.99,1,3.6
11,91,14,7.2,5000,0,0,1,4.6
11,78,127,14,10000,0,0,1,4
11,91,33,11,5000,0,0,1,4.6
6,33,51,21,5000,0,0,1,4.5
11,91,64,32,5000,0,0,1,4.5
20,66,6,16,500,0,0,1,4.8
14,0,4,33,50,1,1.99,4,5
23,75,5,3.4,50,1,0.99,1,4.4
29,102,5,1.6,500,0,0,1,4
11,91,13,42,100,1,0.99,1,3.5
15,58,6,11,100,0,0,1,5
11,91,35,48,5000,0,0,1,4
11,78,5,40,50,1,1.49,1,4.2
11,78,46,20,10000,1,2.99,1,3.9
20,66,131,60,10000,0,0,1,4.5
11,78,215,2.6,50000,0,0,1,3.6
18,63,9,22,100,0,0,1,4.2
11,35,6,3.2,1000,0,0,1,3
11,35,3,5.3,100,0,0,1,4
29,102,30,22,5000,0,0,1,3.4
11,35,37,10,100,0,0,1,4.9
4,20,2,3.3,10,0,0,1,4
11,48,152,1.2,10000,0,0,1,4.4
14,0,395,54,50000,0,0,4,4.1
11,43,969,26,50000,0,0,1,4.4
23,75,237,6.4,10000,0,0,1,4.5
11,91,632,50,100000,0,0,1,4.2
29,102,167,2.5,10000,0,0,1,3.9
14,0,120852,21,10000000,0,0,4,3.6
11,35,8,7.4,50,0,0,1,5
11,24,3032,30,1000000,0,0,1,4.4
11,35,1185,3.9,100000,0,0,1,3.6
25,77,2807,9.8,100000,0,0,1,4.7
21,70,2318,4.5,100000,0,0,1,4.2
30,103,289,9.8,10000,0,0,1,4.5
12,56,642,3.2,10000,0,0,1,4.7
6,33,488,2.5,50000,0,0,1,4.3
29,102,2058,2.3,100000,0,0,1,4.2
30,103,57,7,1000,0,0,1,4.7
25,77,457,0.562,50000,0,0,1,4.4
32,109,1238,4.7,100000,0,0,1,4.1
31,106,83,4.5,5000,0,0,1,4.5
26,90,331,10,50000,0,0,1,4.1
21,70,146,3,10000,0,0,1,4
26,90,10355,0.847,1000000,0,0,4,4.3
29,102,994,2.8,100000,0,0,1,4.2
29,102,3606,17,100000,0,0,1,4.2
